AphiaID,ScientificName,Authority,AphiaID_accepted,ScientificName_accepted,Authority_accepted,taxonRank,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,Marine,Brackish,Fresh,Terrestrial,taxonomicStatus,Unacceptreason,LSID,Citation
990875,Margalefidinium,"F.Gómez, Richlen & D.M.Anderson, 2017",990875,Margalefidinium,"F.Gómez, Richlen & D.M.Anderson, 2017",Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Margalefidinium,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:990875,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Margalefidinium F.Gómez, Richlen & D.M.Anderson, 2017. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=990875 on 2019-07-16"
990876,Margalefidinium polykrikoides,"(Margalef, 1961) F.Gómez, Richlen & D.M.Anderson, 2017",990876,Margalefidinium polykrikoides,"(Margalef, 1961) F.Gómez, Richlen & D.M.Anderson, 2017",Species,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Margalefidinium,,polykrikoides,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:990876,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Margalefidinium polykrikoides (Margalef, 1961) F.Gómez, Richlen & D.M.Anderson, 2017. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=990876 on 2019-07-16"
13,Mastigophora,,450030,Myzozoa,Cavalier-Smith & Chao,Subphylum,Protozoa,Sarcomastigophora,,,,,,,,1,,,,unaccepted,,urn:lsid:marinespecies.org:taxname:13,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mastigophora. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab./aphia.php?p=taxdetails&id=13 on 2019-07-16"
146608,Merismopediaceae,,146608,Merismopediaceae,,Family,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:146608,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Merismopediaceae. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=146608 on 2019-07-16"
836366,Microcoleaceae,"O.Strunecky, J.R.Johansen & J.Komárek, 2013",836366,Microcoleaceae,"O.Strunecky, J.R.Johansen & J.Komárek, 2013",Family,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Microcoleaceae,,,,,,,1,,accepted,,urn:lsid:marinespecies.org:taxname:836366,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcoleaceae O.Strunecky, J.R.Johansen & J.Komárek, 2013. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=836366 on 2019-07-16"
146698,Microcoleoideae,,146698,Microcoleoideae,,Subfamily,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:146698,"Guiry, M.D. & Guiry, G.M. (2019). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcoleoideae. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=146698 on 2019-07-16"
146556,Microcystaceae,"Elenkin, 1933",146556,Microcystaceae,"Elenkin, 1933",Family,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:146556,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcystaceae Elenkin, 1933. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=146556 on 2019-07-16"
146557,Microcystis,"Lemmermann, 1907",146557,Microcystis,"Lemmermann, 1907",Genus,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:146557,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcystis Lemmermann, 1907. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=146557 on 2019-07-16"
146558,Microcystis aeruginosa,"(Kützing) Kützing, 1846",146558,Microcystis aeruginosa,"(Kützing) Kützing, 1846",Species,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,,aeruginosa,,1,0,1,0,accepted,,urn:lsid:marinespecies.org:taxname:146558,"Guiry, M.D. & Guiry, G.M. (2019). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcystis aeruginosa (Kützing) Kützing, 1846. Accessed through: Moestrup, Ø.;  Akselmann-Cardella, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=146558 on 2019-07-16"
578236,Microcystis botrys,"Teiling, 1942",578236,Microcystis botrys,"Teiling, 1942",Species,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,,botrys,,0,0,1,,accepted,,urn:lsid:marinespecies.org:taxname:578236,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcystis botrys Teiling, 1942. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=578236 on 2019-07-16"
699375,Microcystis flosaquae,"(Wittrock) Kirchner, 1898",699375,Microcystis flosaquae,"(Wittrock) Kirchner, 1898",Species,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,,flosaquae,,0,0,1,,accepted,,urn:lsid:marinespecies.org:taxname:699375,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcystis flosaquae (Wittrock) Kirchner, 1898. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=699375 on 2019-07-16"
177245,Microcystis ichthyoblabe,"(G.Kunze) Kützing, 1843",177245,Microcystis ichthyoblabe,"(G.Kunze) Kützing, 1843",Species,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,,ichthyoblabe,,0,0,1,,accepted,,urn:lsid:marinespecies.org:taxname:177245,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcystis ichthyoblabe (G.Kunze) Kützing, 1843. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://marinespecies.org/HAB/aphia.php?p=taxdetails&id=177245 on 2019-07-16"
620863,Microcystis panniformis,"Komárek, Komárková-Legnerová, Sant'Anna, M.T.P.Azevedo, & P.A.C.Senna, 2002",620863,Microcystis panniformis,"Komárek, Komárková-Legnerová, Sant'Anna, M.T.P.Azevedo, & P.A.C.Senna, 2002",Species,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,,panniformis,,0,0,1,,accepted,,urn:lsid:marinespecies.org:taxname:620863,"Guiry, M.D. & Guiry, G.M. (2019). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcystis panniformis Komárek, Komárková-Legnerová, Sant'Anna, M.T.P.Azevedo, & P.A.C.Senna, 2002. Accessed through: Moestrup, Ø.;  Akselmann-Cardella, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=620863 on 2019-07-16"
177400,Microcystis viridis,"(A.Braun) Lemmermann, 1903",177400,Microcystis viridis,"(A.Braun) Lemmermann, 1903",Species,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,,viridis,,0,0,1,0,accepted,,urn:lsid:marinespecies.org:taxname:177400,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcystis viridis (A.Braun) Lemmermann, 1903. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=177400 on 2019-07-16"
146561,Microcystis wesenbergii,"(Komárek) Komárek ex Komárek, 2006",146561,Microcystis wesenbergii,"(Komárek) Komárek ex Komárek, 2006",Species,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,,wesenbergii,,0,0,1,0,accepted,,urn:lsid:marinespecies.org:taxname:146561,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcystis wesenbergii (Komárek) Komárek ex Komárek, 2006. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=146561 on 2019-07-16"
591209,Monista,,591209,Monista,,Infraphylum,Chromista,Ochrophyta,,,,,,,,,,,,accepted,,urn:lsid:marinespecies.org:taxname:591209,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Monista. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=591209 on 2019-07-16"
450030,Myzozoa,Cavalier-Smith & Chao,450030,Myzozoa,Cavalier-Smith & Chao,Phylum,Chromista,Myzozoa,,,,,,,,,,,,accepted,,urn:lsid:marinespecies.org:taxname:450030,"Guiry, M.D. & Guiry, G.M. (2019). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Myzozoa. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=450030 on 2019-07-16"
149015,Naviculales,"Bessey, 1907 sensu emend.",149015,Naviculales,"Bessey, 1907 sensu emend.",Order,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:149015,HABs (2018). Naviculales. Accessed at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=149015 on 2019-07-16
149641,Neidiineae,"D.G. Mann, 1990",149641,Neidiineae,"D.G. Mann, 1990",Suborder,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:149641,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Neidiineae. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=149641 on 2019-07-16"
149045,Nitzschia,"A.H. Hassall, 1845",149045,Nitzschia,"A.H. Hassall, 1845",Genus,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,,,,1,1,1,,accepted,,urn:lsid:marinespecies.org:taxname:149045,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Nitzschia A.H. Hassall, 1845. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB/aphia.php?p=taxdetails&id=149045 on 2019-07-16"
175735,Nitzschia actydrophila,"Hasle, 1965",175735,Nitzschia actydrophila,"Hasle, 1965",Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,,actydrophila,,1,,,,uncertain,unassessed,urn:lsid:marinespecies.org:taxname:175735,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Nitzschia actydrophila Hasle, 1965. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=175735 on 2019-07-16"
759283,Nitzschia bizertensis,"B.Smida, N.Lundholm, A.S.Hlaili & H.H.Mabrouk, 2014",759283,Nitzschia bizertensis,"B.Smida, N.Lundholm, A.S.Hlaili & H.H.Mabrouk, 2014",Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,,bizertensis,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:759283,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Nitzschia bizertensis B.Smida, N.Lundholm, A.S.Hlaili & H.H.Mabrouk, 2014. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=759283 on 2019-07-16"
149318,Nitzschia delicatissima,"Cleve, 1897",149318,Nitzschia delicatissima,"Cleve, 1897",Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,,delicatissima,,1,,,,uncertain,unassessed,urn:lsid:marinespecies.org:taxname:149318,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Nitzschia delicatissima Cleve, 1897. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=149318 on 2019-07-16"
246866,Nitzschia fraudulenta,"Cleve, 1897",246866,Nitzschia fraudulenta,"Cleve, 1897",Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,,fraudulenta,,1,,,,uncertain,unassessed,urn:lsid:marinespecies.org:taxname:246866,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Nitzschia fraudulenta Cleve, 1897. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab./aphia.php?p=taxdetails&id=246866 on 2019-07-16"
246867,Nitzschia multistriata,"Takano, 1993",246867,Nitzschia multistriata,"Takano, 1993",Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,,multistriata,,1,,,,uncertain,unassessed,urn:lsid:marinespecies.org:taxname:246867,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Nitzschia multistriata Takano, 1993. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB/aphia.php?p=taxdetails&id=246867 on 2019-07-16"
246595,Nitzschia navis-varingica,"N.Lundholm & Ø.Moestrup, 2000",246595,Nitzschia navis-varingica,"N.Lundholm & Ø.Moestrup, 2000",Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,,navis-varingica,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:246595,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Nitzschia navis-varingica N.Lundholm & Ø.Moestrup, 2000. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=246595 on 2019-07-16"
160529,Nitzschia pungens,"Grunow ex Cleve, 1897",160529,Nitzschia pungens,"Grunow ex Cleve, 1897",Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,,pungens,,1,,,,uncertain,unassessed,urn:lsid:marinespecies.org:taxname:160529,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Nitzschia pungens Grunow ex Cleve, 1897. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://marinespecies.org/HAB/aphia.php?p=taxdetails&id=160529 on 2019-07-16"
175739,Nitzschia pungens f. multiseries,"Hasle, 1965",175739,Nitzschia pungens f. multiseries,"Hasle, 1965",Forma,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,,pungens,,1,,,,uncertain,unassessed,urn:lsid:marinespecies.org:taxname:175739,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Nitzschia pungens f. multiseries Hasle, 1965. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=175739 on 2019-07-16"
156502,Nitzschia seriata,"Cleve, 1883",149152,Pseudo-nitzschia seriata,"(Cleve) H.Peragallo, 1899",Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,,seriata,,1,,,,unaccepted,Synonym,urn:lsid:marinespecies.org:taxname:156502,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Nitzschia seriata Cleve, 1883. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=156502 on 2019-07-16"
