representative,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
dce60dc8de72456cc37456ac3081c79640adf42d,6373,Terebellida,order,0.9745,Metazoa,Annelida,Polychaeta,Terebellida,,,
3ff6a1cdf2dca1d958ae5b3594bd61ea0435c893,136182,Centropages,genus,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Centropages,
12bf10861692a408e451a7a92943316a7aab3574,1,root,no rank,1,,,,,,,
6907aaced54738dbd708aee11668698fbde967c4,33634,Stramenopiles,no rank,0.8482,,,,,,,
5aea99eec967ccd8121b05bda4b3dae982b08db1,1,root,no rank,1,,,,,,,
621a93ca93f72d60b1267a2d79382f997cf6db5f,33154,Opisthokonta,no rank,1,,,,,,,
5d16b21343933ae7964885eeacddc6477f2bf46f,569578,PX clade,no rank,0.9527,,,,,,,
9886d622920f8c21f85b7aa2c02160bfa5baa044,136182,Centropages,genus,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Centropages,
ee12846629201d0242c435e95b79a9fa3a6e4039,1,root,no rank,NA,,,,,,,
47ef63f593b93af3d19564bc26e010384ccb7754,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
e8fb7d63b510b83ad1116ce89d5334360a908e39,2759,Eukaryota,superkingdom,1,,,,,,,
191a0f8f9ce23f9a0b6bb98f698b1450f9ca7dfb,1,root,no rank,NA,,,,,,,
68ad41071d8fa34bff36d421a2c8769cf6c42e6c,2759,Eukaryota,superkingdom,1,,,,,,,
79f6d9b081152042221ca217f26b034847a2c143,116569,Neocopepoda,infraclass,1,Metazoa,Arthropoda,Hexanauplia,,,,
f5dad2180dcbf635b709d90881344d34fd1f56dd,121148,Acartia,genus,0.9995,Metazoa,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,
e75052dbad1339c20e8d2bd4c9a637619f3f3d09,2759,Eukaryota,superkingdom,1,,,,,,,
b93febaf21229ee846a39057171dab8185dad635,1206795,Lophotrochozoa,no rank,0.9988,Metazoa,,,,,,
59ea3a9ef745d637e30f788d64c865ae04ab3723,2759,Eukaryota,superkingdom,1,,,,,,,
ea8ae1b62bfce2c7eaf50334005a7b1b5c3d3d3e,1,root,no rank,1,,,,,,,
cb384ea9d1ed00efffbcdeef7079fed2d8fb4dca,2759,Eukaryota,superkingdom,1,,,,,,,
ba4a28b029641748a0a52a7a0c5f7131ab28f4d3,2759,Eukaryota,superkingdom,1,,,,,,,
f45f3223992e48a4c29abbbed3936230cc2ad012,2759,Eukaryota,superkingdom,1,,,,,,,
9285c53a89a6b47da830a91fcd3b29dcaf33be32,33634,Stramenopiles,no rank,1,,,,,,,
5f3d1860954b0055f049971b6be67bee83aa609c,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
f6ea6444e97c6dac2559838b35b339c50e5c8761,1,root,no rank,NA,,,,,,,
0f14f9dbe59f5bcf3165e095faf76d8f6f2fb414,2945,Prorocentrum micans,species,NA,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum micans
f4e872002de3ba72ea47c7c47c2f0983b0bd55b4,6373,Terebellida,order,0.9745,Metazoa,Annelida,Polychaeta,Terebellida,,,
75565c334883b1d5296af6fb4013946b0c9f9843,1,root,no rank,NA,,,,,,,
73cdc9b41b9dc627debf4e45c5653a20727aaea9,2759,Eukaryota,superkingdom,0.8526,,,,,,,
cde6054c09494f79108e9adb9a733847e8131f84,2759,Eukaryota,superkingdom,1,,,,,,,
704d58e1999aa26ed9ab1867561a30cbe8d3b1c9,2759,Eukaryota,superkingdom,1,,,,,,,
688c5f9b9daa1e135797a36764395e7c2743c7ce,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
93a8b9ffa9c8ae69db3ece051cd4b139d9ac882c,33630,Alveolata,no rank,1,,,,,,,
38d46b6fdd4f345f1412f455ba5d6d706c8a5c71,1,root,no rank,NA,,,,,,,
368481c3e6fd41539d9516a4d5d2e0feb140db29,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
4058a8407784cb36ccd076d9c70b33dc43eba7d2,2759,Eukaryota,superkingdom,0.9154,,,,,,,
f4a4ffee8582fcbcef72818ced07edd9cb6c2246,2759,Eukaryota,superkingdom,0.9981,,,,,,,
1481c7e3a0c0d2bbc7ad34a4e265ec7307df88da,2759,Eukaryota,superkingdom,0.9975,,,,,,,
d917f36bc12475d7e5e8d3ce03d50379a2c0f0da,2759,Eukaryota,superkingdom,1,,,,,,,
1da707ff5aa9330fcbddc28d5d23a1813f19c2db,2759,Eukaryota,superkingdom,1,,,,,,,
68259fbf1786fc79a98a914497af3ff6a52fb13c,2759,Eukaryota,superkingdom,1,,,,,,,
d0d312dfcd78e6afa2061d2421c41799852f6d96,33630,Alveolata,no rank,1,,,,,,,
2e89e4135b5909e539070f79c5166ecca168744e,2759,Eukaryota,superkingdom,1,,,,,,,
a4ea4d53a0b472ac9f336c6cd1bbf334102ff0bc,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
52c8da7475e4c3dedb0df80bb9e80af52245682c,2759,Eukaryota,superkingdom,0.9991,,,,,,,
57300f0cda87135fa414c4576fdac2f9dc225c36,33634,Stramenopiles,no rank,1,,,,,,,
f1fa78ddf2f6be46dd4289dbe279edd40aa2070c,2759,Eukaryota,superkingdom,1,,,,,,,
8572331fa8cc416331086398e972c2379592aa7b,46593,Polynoidae,family,1,Metazoa,Annelida,Polychaeta,Phyllodocida,Polynoidae,,
4c8be6a6ca58f4c0ffa9381f9d656e934bf56ffc,1,root,no rank,NA,,,,,,,
66da528405e131d13ce3cfd0778e3bad7f713ad4,2759,Eukaryota,superkingdom,1,,,,,,,
79afc748b0fb3c546da951a318d832a6c023315d,1,root,no rank,1,,,,,,,
8bf07cf5438f8dd2dcab0681ff105d3f1303d5aa,41168,Gnathophiurina,infraorder,0.9978,Metazoa,Echinodermata,Ophiuroidea,Ophiurida,,,
64d0957adb95d3f97cb98aa472c25ccedc0720f6,2759,Eukaryota,superkingdom,1,,,,,,,
85eeb723e4adf3e5dde10c2f438d89ca3d638a4d,2759,Eukaryota,superkingdom,1,,,,,,,
335ce45aa86bfc855c5e5cf1a313f2f7d64b2c65,2759,Eukaryota,superkingdom,0.9995,,,,,,,
c9e57f54066a369e8c2c1c0bff46b0ed7b412705,2759,Eukaryota,superkingdom,0.9488,,,,,,,
3aa5c33827244d8c2702824de61706f67f981be4,131567,cellular organisms,no rank,1,,,,,,,
1e724952a15f96d830656b3de402c44ef7bbf8d4,1,root,no rank,NA,,,,,,,
d96ba09b1da3109df5cf610219c9c802174a9636,121148,Acartia,genus,0.9995,Metazoa,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,
29b1830460cc998ee12aacc7fe98b79e9489b984,6677,Balanus,genus,1,Metazoa,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,
201c31545cb646e0bec1b9ac8e53071b04e544db,2759,Eukaryota,superkingdom,0.9991,,,,,,,
c4011510ddd4bf75b7b29827cf058a4e4e9fe4ab,2759,Eukaryota,superkingdom,1,,,,,,,
e28140d2bad980bd80552ac1faaf9d116815628a,2759,Eukaryota,superkingdom,1,,,,,,,
e14cf7744795f77bff3e490b55f4f7ac50d39484,1,root,no rank,1,,,,,,,
f9174ce95c8dfab96b0edac589a583d8cd24c3da,2759,Eukaryota,superkingdom,1,,,,,,,
8bb93cb16f119a9fde45af664bfe8578d5bb2077,2759,Eukaryota,superkingdom,1,,,,,,,
cd558a13588e5bbd2cd7fdb632b4e37e7241dda5,33213,Bilateria,no rank,1,Metazoa,,,,,,
123c637b9770135146fe0c35d2d7fbce623b0f4e,1,root,no rank,NA,,,,,,,
707c2bbe5d983aabd29a0297261ef488fcc8f807,2759,Eukaryota,superkingdom,1,,,,,,,
a0689ad96f1a285444e2e8828e266b4aab83d931,2759,Eukaryota,superkingdom,0.9984,,,,,,,
a3bca2c47b67b52644ce0ac1d2c8d76c66a227c5,131567,cellular organisms,no rank,1,,,,,,,
9b291a42c1e3ac8149382bee1bec8b4b965f9767,2759,Eukaryota,superkingdom,1,,,,,,,
b7eacdfa7ddc066d885bf45efe398fd7770d39f2,1,root,no rank,NA,,,,,,,
a86ad00b05f72f7e72101a5c910f19c4118b3d6e,2759,Eukaryota,superkingdom,1,,,,,,,
f90d99bce0292cd2cbebe6b0b86cdb94df3dab41,2759,Eukaryota,superkingdom,1,,,,,,,
d9a47dd4895bec71b979d3fcead9a6e7bdaf3547,2759,Eukaryota,superkingdom,1,,,,,,,
6c216de57216b4343babc3f0e2efd7bbab941546,2759,Eukaryota,superkingdom,1,,,,,,,
bace2b5e5efbf0f81b013fa7790ebc32753c33d4,163471,Paracalanus,genus,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,
612bf6b2cc786db8c1c484781dbf2e035eebcd1d,1,root,no rank,NA,,,,,,,
fba22c64362be1c572c642b877eda8140f372901,2759,Eukaryota,superkingdom,1,,,,,,,
2ab9c4d02217fa6f2015d2f3d5f8931506de2fa8,33630,Alveolata,no rank,1,,,,,,,
dd17d32da0f88e5212729997323f930c3ac25950,2759,Eukaryota,superkingdom,1,,,,,,,
b5e655e59e07ebd75bbe78f04036a5235d0adac4,1206795,Lophotrochozoa,no rank,0.9988,Metazoa,,,,,,
9a63b3e77ac80948a21ea0a5c4f5b7b343b7f960,2759,Eukaryota,superkingdom,1,,,,,,,
afbd6f6b18fb1589075fea7f9bcbb66d59872a83,1,root,no rank,NA,,,,,,,
b964611242091431205da2f88ef6be481e6b9259,2759,Eukaryota,superkingdom,1,,,,,,,
f3f1cffcd6e944aa5a0d5390359f31807dcdae8f,2759,Eukaryota,superkingdom,0.9992,,,,,,,
c69fc59c2f2c91682c39b03ce546eacc78f5c513,2836,Bacillariophyta,phylum,0.9977,,Bacillariophyta,,,,,
293afa804928775d953cdb29b39e8f46bc3eccbb,131567,cellular organisms,no rank,1,,,,,,,
454c79abf970b4475a660ff65d7c95a6942ea1a5,1,root,no rank,NA,,,,,,,
6c9f80f41f64f2e4ac4c27e7feef916d7dad50fd,2759,Eukaryota,superkingdom,1,,,,,,,
8676ba4adfbec31085449c1def6bfe4d91836081,2759,Eukaryota,superkingdom,1,,,,,,,
8e548ddacee2bd06a4b6f568e2c22433bed9d1c8,33213,Bilateria,no rank,1,Metazoa,,,,,,
fa7c6c0482dec107598cec1533661c54423408f7,2759,Eukaryota,superkingdom,1,,,,,,,
363c78e560f9c1ee64d8ad2f703b628b655290f2,46603,Orbiniidae,family,1,Metazoa,Annelida,Polychaeta,,Orbiniidae,,
5f7c1142a8d0c6231a2ce68bb7063dc96b8005d0,2759,Eukaryota,superkingdom,0.998,,,,,,,
ee37bb5b43bb0c7bab528df660043382f07148db,2759,Eukaryota,superkingdom,0.9999,,,,,,,
5697cd5dad38a96155e9c666d68554388991aa92,33154,Opisthokonta,no rank,1,,,,,,,
7fa022503144e180ec983b3be5c1fbc0d620a2ab,1,root,no rank,1,,,,,,,
dd12e2ceb35ffe3ecf1fa196b4b07bb86b0c436e,2759,Eukaryota,superkingdom,1,,,,,,,
128b73cb5a142592b75a7d9964e64757d5ddc48f,2759,Eukaryota,superkingdom,0.9994,,,,,,,
591ece32ae0bcd39d1b7b0a80f9af3a70d5f13c2,2759,Eukaryota,superkingdom,1,,,,,,,
66e3c69201613f49ae4e31ddbf3e09309e091ed2,33634,Stramenopiles,no rank,0.8989,,,,,,,
08e27f7af81e78d7f9e7f7c004194ad80d43e1ab,632149,Azadinium,genus,NA,,,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,
bf739d65f056bfdb012a4435fb18a720353c3121,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
f39a255f08a18e471ba4dc8c45d71acaabedcfe5,33317,Protostomia,no rank,1,Metazoa,,,,,,
02f1dd459d52f8272e9c8181c7cc7f157403871a,1,root,no rank,NA,,,,,,,
d72eeb5a66dbf3b923eb2afcbfd0f52d3e2d8277,2864,Dinophyceae,class,0.9985,,,Dinophyceae,,,,
9546b934b9e17cdccac733b8fa9814ca4685b9bf,1,root,no rank,1,,,,,,,
a7907fa0a12953128579a78b7dc569183967f538,1,root,no rank,NA,,,,,,,
e9d393370fefd0a1ab7cfabacbf065487f02b8a6,2759,Eukaryota,superkingdom,1,,,,,,,
2c718e342b9804ce41d921e9a60c98da430c87c5,33634,Stramenopiles,no rank,0.9879,,,,,,,
f7daf2551be867575fc7b68f8ed64ed2bb5603e6,6833,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
7ae66d407e27c0ec0684d31da1eaf3f8299cb74c,6833,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
a51a9b3ebdfe4e5f2de7be3822133c9fd840891e,6341,Polychaeta,class,1,Metazoa,Annelida,Polychaeta,,,,
9472d01b3a70404a06d898a101aff29756ce7878,33634,Stramenopiles,no rank,0.9879,,,,,,,
45a5a27902f35cde352a5fa231ef023c1c029b79,1,root,no rank,NA,,,,,,,
e9c6ae3a2b84762fccf4ae954b3410ac91f7f3e8,2759,Eukaryota,superkingdom,1,,,,,,,
9bdf33ce581e9f99ee8d25aa9c26b310bd73e186,1,root,no rank,NA,,,,,,,
6848d51d74c0b9733909dc38d523e6bf1e6a5c93,33634,Stramenopiles,no rank,1,,,,,,,
0c458a6b7e8bcfcd931adb33bbb3f7122c25e43e,131567,cellular organisms,no rank,1,,,,,,,
d48e45b5cde0af0e7dcee751bf1ef9fa6a86753d,2864,Dinophyceae,class,0.9998,,,Dinophyceae,,,,
9ea8fe9c4eab3471594fe77e69aba86419550763,2759,Eukaryota,superkingdom,1,,,,,,,
b146af7ec2ab8a04d3658456baf77d1e7c7d4e8d,2759,Eukaryota,superkingdom,1,,,,,,,
18b2823103cc3d3b5a8e4e22a6b3c929ca6319c6,2759,Eukaryota,superkingdom,1,,,,,,,
f2a1702b0647030e76bf7f57223060f19f202601,2759,Eukaryota,superkingdom,0.9991,,,,,,,
65a49cbd1969f1108c2a43feba6e56ce855bf20d,1206795,Lophotrochozoa,no rank,0.9988,Metazoa,,,,,,
22b7a5a3da3dd070c55afe21fb442448d6fa2905,2759,Eukaryota,superkingdom,0.9881,,,,,,,
33905d455927b88ca65657113a4a32c7306e96f9,735337,Euheterodonta,infraclass,1,Metazoa,Mollusca,Bivalvia,,,,
cf2165500ea6ef5a149854da399e172ebe9a197b,6072,Eumetazoa,no rank,1,Metazoa,,,,,,
2d90208648c24dfd4c142188c1e581838b4a4275,1,root,no rank,NA,,,,,,,
dc9a6b43b533e31d52ec602abe5a33a9777c7124,33213,Bilateria,no rank,1,Metazoa,,,,,,
f61e823b4ae1bf0dc2d5b26ea946fc75371553de,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
5166cd4bd79f5f3fc3b992c5d84ce50a7098c0c9,2759,Eukaryota,superkingdom,0.9993,,,,,,,
1c8d6b0424e73a5ef296ae8ee882694fff15e632,2759,Eukaryota,superkingdom,0.9991,,,,,,,
755322477fa5a0ad221c42d8c7748119f7118249,2864,Dinophyceae,class,0.9977,,,Dinophyceae,,,,
b99e7f316e17b8236f84b1617ad256f7dc2aff69,33317,Protostomia,no rank,1,Metazoa,,,,,,
ea897a226c91c1e79d3ed8c4dd74bfd040a385c5,1,root,no rank,1,,,,,,,
db21c6729f507e4e3f178bf351d9cb2e69d291a8,1,root,no rank,NA,,,,,,,
618ef1758662038efb7721799e0290cf6c8ccc44,2759,Eukaryota,superkingdom,0.9999,,,,,,,
56bd629588699c60ed6c22a37bd266a01fd8de43,2759,Eukaryota,superkingdom,0.8766,,,,,,,
5b1b593459cb7ca8a6eea1a1be68821fea83a2f5,1,root,no rank,NA,,,,,,,
faa468672331e9bd290578fca258162bce606fee,2759,Eukaryota,superkingdom,0.8614,,,,,,,
961766dacdb31469c6d32b71879469f2116f3a53,1,root,no rank,1,,,,,,,
e46bde138459853b8c3174b4ba231f3d350221f4,2759,Eukaryota,superkingdom,1,,,,,,,
faaccfa820adda2c0b6b2ec3316cfbc9c5c3e917,2864,Dinophyceae,class,0.9999,,,Dinophyceae,,,,
ee7997d911939ba53cfe28b6e2c61895f2eea707,1,root,no rank,NA,,,,,,,
aa2efcbb7fc8d77da31e5e59fda0dad8625e5e48,2759,Eukaryota,superkingdom,0.9768,,,,,,,
18f78704db6926af68c02e28dc7d2d242e172702,2759,Eukaryota,superkingdom,1,,,,,,,
eb9fef6231189b520ae3e15c3c134e4f0a9f35ab,2759,Eukaryota,superkingdom,1,,,,,,,
1cdb775bda61dbe9b5846eb4c7f73ecc77c212e4,2759,Eukaryota,superkingdom,1,,,,,,,
683beda32521070c736837a0e4004a1570a6d79d,9606,Homo sapiens,species,NA,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
21ad2d62557700b5af3a0a64fd2d89b73b6d253e,1,root,no rank,1,,,,,,,
9f0ab80223a707332acfc9d85077f31e6791f10b,1,root,no rank,1,,,,,,,
f0a9552a6916e3796822d596241801a37558b7e7,2759,Eukaryota,superkingdom,0.9997,,,,,,,
02d4caf833d8731d7bc58f4a8c132e009d00dcb9,131567,cellular organisms,no rank,1,,,,,,,
4733442dfb1f6f38c01093a2b77dfa634f197541,2759,Eukaryota,superkingdom,1,,,,,,,
1699d267023f7dad51119f97c50c715fee012548,2759,Eukaryota,superkingdom,0.9843,,,,,,,
9887cb37d9720840513610af1244bdd289a5d995,2759,Eukaryota,superkingdom,1,,,,,,,
509c9b5ff403eab23c1239ca86de9fd8ad70b178,37516,Hydroidolina,subclass,1,Metazoa,Cnidaria,Hydrozoa,,,,
c9fc01c91ba9ea1f1a1126a82d1d974cebb7ebef,2759,Eukaryota,superkingdom,1,,,,,,,
cb7dac60b81b9d9efb1d6fe9efef454e088f7cd4,1,root,no rank,1,,,,,,,
fa636881508b2a9c123632a3d093ab2eddc71fa0,2830,Haptophyceae,class,1,,,Haptophyceae,,,,
40f8ff0bbe7e029fbc5cedc4d26f24609aa5de0d,2759,Eukaryota,superkingdom,0.995,,,,,,,
153464c51e204e255224bd3042bf754d452b1473,46599,Spionidae,family,1,Metazoa,Annelida,Polychaeta,Spionida,Spionidae,,
d3f6c9edaae3d27c24c481bd64c9d82bfecd23c3,1,root,no rank,NA,,,,,,,
cec807ea4b3fc6bba7d801efb4057f4b3eafa6d3,2759,Eukaryota,superkingdom,1,,,,,,,
4956f3f4740042689293543958ae4f8f550a63cc,1,root,no rank,NA,,,,,,,
c7fbe7539c1581f9b42c93242cdcad61537560ee,2836,Bacillariophyta,phylum,0.9999,,Bacillariophyta,,,,,
e588946d7b308bb93e61212988e38779784aa68b,2759,Eukaryota,superkingdom,1,,,,,,,
1c24842665ce9e996a8ab67307a4adb894690c30,2759,Eukaryota,superkingdom,1,,,,,,,
bd702876f5350677a8f2746d9b91e69f8d805e22,1,root,no rank,1,,,,,,,
ec566f928ec9dce81a87bdd7bc29d334b3d86021,2759,Eukaryota,superkingdom,1,,,,,,,
3d8d225493429a0b80c4a9c390d094be0c3ee40e,46599,Spionidae,family,1,Metazoa,Annelida,Polychaeta,Spionida,Spionidae,,
bf902a38ae3670832379aa26fc05fe17528d2330,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
a4c93a9ec6846ea8650a36e9a5ba7785520cd974,2759,Eukaryota,superkingdom,0.9989,,,,,,,
96c416d97c15351d7fddfc04e99c8ddcc249dc15,131567,cellular organisms,no rank,1,,,,,,,
28b5a9447bbde5d8857882246bd843ac5dc5937d,33634,Stramenopiles,no rank,0.9926,,,,,,,
290719278bf0bef41dfb8fcfca9bfa8cd45ea488,2759,Eukaryota,superkingdom,1,,,,,,,
0de1121ba96a40cfa3fd74bc50438a65f048c388,1,root,no rank,1,,,,,,,
b3f0304b052c50288cc9245e3576f6a7bc550de3,41317,Spatangoida,order,0.8269,Metazoa,Echinodermata,Echinoidea,Spatangoida,,,
ec98f5090f5031684a0865a9f4b6d8ea20e6ffae,1,root,no rank,1,,,,,,,
8fbec128573f524e164100a201109c81b01aa0d9,2759,Eukaryota,superkingdom,0.8718,,,,,,,
59db5ef70b73dbd8610658ff94c7097b959950b8,2759,Eukaryota,superkingdom,1,,,,,,,
1c99f89f3ae48229ed94a3ec57ae4f8ab4c0459c,33630,Alveolata,no rank,1,,,,,,,
6f1e5647d78c1f1ed6ea79dea9e0fc4f78bc1872,2759,Eukaryota,superkingdom,1,,,,,,,
20750869ddd840211c313e5cb6d1e4168e7acf95,2759,Eukaryota,superkingdom,1,,,,,,,
c3037ad519497e21c463c036b91df5d566685652,2759,Eukaryota,superkingdom,0.9997,,,,,,,
b51593bca84882ae8eeada47216504b2eafac7d6,1,root,no rank,1,,,,,,,
bc80407f55347ddf374098e6b0aa8b6d96ae3a07,33630,Alveolata,no rank,1,,,,,,,
2557c46c390c14d087fbd146b70724df11313a84,121148,Acartia,genus,0.9995,Metazoa,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,
db37c6b9781a963513b24782708dcca03c535340,2759,Eukaryota,superkingdom,1,,,,,,,
f65621f15947d7ffc093b7050f3afb26c60b073a,2759,Eukaryota,superkingdom,1,,,,,,,
814ee409d8115c2d931b1c79bcbd99458153ef72,1,root,no rank,1,,,,,,,
556aebdfe8c77216e9edf29503244fe1ce1dd78b,2759,Eukaryota,superkingdom,0.9842,,,,,,,
e7596c77150162918bbfbcca7c643c39ba7e9119,2759,Eukaryota,superkingdom,0.9968,,,,,,,
d19b5ac68799da00fce3e1839cfec37105d1fe8d,2759,Eukaryota,superkingdom,1,,,,,,,
34346cc31edb8fcb9b5489d00eeebb03e3208458,2759,Eukaryota,superkingdom,1,,,,,,,
aaa73430b5a5f97bc6905d012f10f7a323473baa,33634,Stramenopiles,no rank,0.9998,,,,,,,
762767284a4f06af37dab2db6ad1f8410e0b6c6a,2836,Bacillariophyta,phylum,0.9999,,Bacillariophyta,,,,,
67e0817bc907a0914b45f19356b2318ac1a61b55,2759,Eukaryota,superkingdom,1,,,,,,,
d39772b6bd5110486b720347b4285c46881c2887,6960,Hexapoda,subphylum,1,Metazoa,Arthropoda,,,,,
1d2c3f77753c5718a7e22bdabaa88ceb0cc81df0,2759,Eukaryota,superkingdom,0.9995,,,,,,,
5bf616c49bd49da1d49542935b9fb9ff49867995,1,root,no rank,NA,,,,,,,
63483cd05309181a5aeb096e8437ebc0d8fc328d,2759,Eukaryota,superkingdom,1,,,,,,,
028de73bcee5b9d7de65c215723d54491cc75117,2759,Eukaryota,superkingdom,0.995,,,,,,,
fd08002b91e8ed51036e6cf7351b5c059e0fcd47,2759,Eukaryota,superkingdom,1,,,,,,,
5611e16b442a353c2d1dbe374670d49ae2d4ec82,1,root,no rank,1,,,,,,,
b3d77d497376e9ac86681951664cc072ba37ee97,1,root,no rank,NA,,,,,,,
4ebd03215e45ed8cc4f963c3af4067729f137fca,1,root,no rank,NA,,,,,,,
8381ff0b3236a00f95c972372947f3fc724daf1e,131567,cellular organisms,no rank,1,,,,,,,
70960aaea26d54b1f0ed3ef6272756848aa2a613,33634,Stramenopiles,no rank,0.9999,,,,,,,
52c45d08aedb4408c48637a15de63905289d91af,1,root,no rank,1,,,,,,,
94c2b6700e794e235f70db1e599717941f7059ef,116571,Podoplea,superorder,0.9948,Metazoa,Arthropoda,Hexanauplia,,,,
a7d2841ded436e8e3f51a949f0c2ebce89c221c4,2759,Eukaryota,superkingdom,1,,,,,,,
5589658e334393e7c0a142c9ecc66024655fe132,1,root,no rank,1,,,,,,,
1403ef0c17f300d1d5b6b70b11fd19dbbfda0af2,1,root,no rank,1,,,,,,,
1f455239b86f8bb6e59711eff3c777c6785c0eca,6833,Calanoida,order,0.9997,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
40f924f594f2c56af0abcbc0e21831f807b595e2,2759,Eukaryota,superkingdom,1,,,,,,,
71e5e8fabed0ccb1b0f0bc2bbdf564eb54d07551,2759,Eukaryota,superkingdom,1,,,,,,,
0721868f2750ddfdaa46ded99ce134aef98fc778,6836,Calanus,genus,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,
9690613b7cb71a2b0e29df680557546fdd4fe675,2759,Eukaryota,superkingdom,1,,,,,,,
ec2b18bcf1981fdb86be4c2b2206546c1805226a,2759,Eukaryota,superkingdom,0.9997,,,,,,,
18e09e9af49f7985a8c2fdb7913aa17ce6abd49c,1206795,Lophotrochozoa,no rank,0.9988,Metazoa,,,,,,
2a74e28a6cf9bb53c852ded34b7a777556084c8a,6833,Calanoida,order,0.9997,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
ebd7a5c6322f3ad92fea2b1b632a9dde3b15a195,131567,cellular organisms,no rank,1,,,,,,,
9912c5e9fcbb88467b2c9587221ef182f812eb92,33630,Alveolata,no rank,1,,,,,,,
01398c4fd14b4bc29b22af0b92093607fdf146a1,2759,Eukaryota,superkingdom,1,,,,,,,
973d1ed561b0d7a13db687145b4e99f13205fe23,1,root,no rank,NA,,,,,,,
7c193e54721e796966ad94d956ef79ec41a5f703,500008,Leptothecata,order,1,Metazoa,Cnidaria,Hydrozoa,Leptothecata,,,
46211733c316c79f7feb9a66ac45007e6e25d70f,1,root,no rank,NA,,,,,,,
edf2fae4411a1f5a9c8aa9590076a7bc159e1ff3,131567,cellular organisms,no rank,1,,,,,,,
5126659f83eec7b4622f553957526f1f409874d1,2759,Eukaryota,superkingdom,1,,,,,,,
8f92cf7127306b7b903dbe00908cae82401aa1ce,2759,Eukaryota,superkingdom,1,,,,,,,
669eafb5fa5963f70e2f582a11872b880ee55a32,2759,Eukaryota,superkingdom,1,,,,,,,
199381d8e68e6a0debb43b121d673d47058e9260,33634,Stramenopiles,no rank,0.9853,,,,,,,
468f1c98875737814cc2c61d4b49ef8459843b5d,2759,Eukaryota,superkingdom,0.98740000000000006,,,,,,,
559270a184d984b0857a68ad179356b53eb5cedf,52798,Tellinidae,family,1,Metazoa,Mollusca,Bivalvia,Veneroida,Tellinidae,,
51fd4589bf18d06ab92f5e31b462c4a908d111c4,2759,Eukaryota,superkingdom,1,,,,,,,
316f67d29a122133e019bf6f7a176b96710703bc,2759,Eukaryota,superkingdom,1,,,,,,,
bdc226598ebc9a7ef4ace711c5376ca71ac92348,1,root,no rank,NA,,,,,,,
a48c26675395e50419aaafcba75b3f6242d61212,2759,Eukaryota,superkingdom,1,,,,,,,
72d7f93cacc8fcbedb33503756beace6ddf6d769,1,root,no rank,1,,,,,,,
eec1b340ef42300fa797f70073acc4a72f07659e,131567,cellular organisms,no rank,1,,,,,,,
8022a3de36dfd8872cd6651807140e2797e4c845,46599,Spionidae,family,1,Metazoa,Annelida,Polychaeta,Spionida,Spionidae,,
49cb310eda7b13f0259a49ab6ab7dd8497be0a74,2759,Eukaryota,superkingdom,0.9726,,,,,,,
3edab4aa7f8ffb480d460fc9a7d297f190265fa1,33634,Stramenopiles,no rank,0.9993,,,,,,,
cc0f30bb74a3bcf4413742ae854911f0ec1b7e1a,2759,Eukaryota,superkingdom,1,,,,,,,
541fe122919f07abdfa81877f6ae484571f72f8d,2759,Eukaryota,superkingdom,1,,,,,,,
d4644129d655221180bb490bbf53240c91f271d9,2759,Eukaryota,superkingdom,1,,,,,,,
277a65a083811c16e1d29446abf95f7651336184,1,root,no rank,1,,,,,,,
4c01c83aa988de2e321464db9ee339f4c51e4b8c,2759,Eukaryota,superkingdom,1,,,,,,,
33a5b942b47cb068e7b263de3eaeb4c3eabdb78e,2759,Eukaryota,superkingdom,1,,,,,,,
6b81e4faf97f5b59be9bb7d4f982cb23bdb265b4,2759,Eukaryota,superkingdom,1,,,,,,,
